;ImageId;part;iou;dice
0;000e6378b.jpg;0;2.7777777855675367e-09;2.7777777855675367e-09
1;000e6378b.jpg;1;0.9242424368858337;0.960629940032959
2;000e6378b.jpg;2;0.8379446864128113;0.9118279814720154
3;000e6378b.jpg;3;0.8071979284286499;0.8933143615722656
4;000e6378b.jpg;4;0.8438751101493835;0.9153278470039368
5;000e6378b.jpg;5;0.46666666865348816;0.6363636255264282
6;000e6378b.jpg;6;0.8359504342079163;0.9106459617614746
7;000e6378b.jpg;7;0.6392405033111572;0.7799227833747864
8;000e6378b.jpg;8;0.5222222208976746;0.6861313581466675
9;00113a75c.jpg;0;0.7367256879806519;0.8484076261520386
10;00113a75c.jpg;1;0.8640879988670349;0.927089273929596
11;00113a75c.jpg;2;1.8518518274390772e-08;1.8518518274390772e-08
12;00113a75c.jpg;3;0.5491329431533813;0.7089552283287048
13;00113a75c.jpg;4;0.8816224932670593;0.9370875358581543
14;00113a75c.jpg;5;0.7729918360710144;0.8719632029533386
15;00113a75c.jpg;6;0.7346938848495483;0.8470588326454163
16;00113a75c.jpg;7;0.4035087823867798;0.574999988079071
17;00113a75c.jpg;8;1.639344304749102e-08;1.639344304749102e-08
18;00371aa92.jpg;0;0.6052632331848145;0.7540983557701111
19;00371aa92.jpg;1;0.8174518346786499;0.8995581865310669
20;00371aa92.jpg;2;2.7855153739153593e-09;2.7855153739153593e-09
21;00371aa92.jpg;3;0.3173483908176422;0.4817987084388733
22;00371aa92.jpg;4;0.8893253803253174;0.9414210915565491
23;00371aa92.jpg;5;0.8456853032112122;0.9163916110992432
24;00371aa92.jpg;6;4.761904293104635e-08;4.761904293104635e-08
25;00371aa92.jpg;7;0.8701716661453247;0.9305794835090637
26;00371aa92.jpg;8;0.7108433842658997;0.8309859037399292
27;004141855.jpg;0;0.6551724076271057;0.7916666865348816
28;004141855.jpg;1;0.8129032254219055;0.8967971801757812
29;004141855.jpg;2;0.8133720755577087;0.8970823884010315
30;004141855.jpg;3;0.9257432818412781;0.9614399671554565
31;004141855.jpg;4;0.7469915747642517;0.8551747798919678
32;004141855.jpg;5;0.8983336687088013;0.9464444518089294
33;004141855.jpg;6;0.4285714328289032;0.6000000238418579
34;004141855.jpg;7;0.8952311277389526;0.9447197318077087
35;004141855.jpg;8;0.6382694244384766;0.7791995406150818
36;004f97cfb.jpg;0;1.0638298242326982e-08;1.0638298242326982e-08
37;004f97cfb.jpg;1;0.7833333611488342;0.8785046935081482
38;004f97cfb.jpg;2;0.8181818127632141;0.8999999761581421
39;004f97cfb.jpg;3;0.8136363625526428;0.897243082523346
40;004f97cfb.jpg;4;0.852838933467865;0.9205753803253174
41;004f97cfb.jpg;5;0.7936333417892456;0.8849449157714844
42;004f97cfb.jpg;6;0.7088926434516907;0.8296514749526978
43;004f97cfb.jpg;7;0.6800479292869568;0.8095577955245972
44;004f97cfb.jpg;8;0.5010141730308533;0.6675675511360168
45;006da0c7b.jpg;0;0.6370449662208557;0.7782864570617676
46;006da0c7b.jpg;1;0.6892617344856262;0.8160508275032043
47;006da0c7b.jpg;2;0.7225481867790222;0.8389294147491455
48;006da0c7b.jpg;3;0.773777186870575;0.8724626302719116
49;006da0c7b.jpg;4;0.5337423086166382;0.6959999799728394
50;006da0c7b.jpg;5;0.2498394399881363;0.39979445934295654
51;006da0c7b.jpg;6;0.7984550595283508;0.8879343867301941
52;006da0c7b.jpg;7;0.3484848439693451;0.516853928565979
53;006da0c7b.jpg;8;0.7037593722343445;0.8261253237724304
54;007534159.jpg;0;0.7577319741249084;0.8621701002120972
55;007534159.jpg;1;0.7944444417953491;0.8854489326477051
56;007534159.jpg;2;0.7375527620315552;0.8489558100700378
57;007534159.jpg;3;0.6815789341926575;0.8106416463851929
58;007534159.jpg;4;0.05940594896674156;0.11214954406023026
59;007534159.jpg;5;0.7798634767532349;0.8763183355331421
60;007534159.jpg;6;0.9155520796775818;0.9559146165847778
61;007534159.jpg;7;0.9550305604934692;0.9769980907440186
62;007534159.jpg;8;0.8674798607826233;0.9290379881858826
63;008bc8983.jpg;0;0.7728813290596008;0.8718929290771484
64;008bc8983.jpg;1;0.6774193644523621;0.807692289352417
65;008bc8983.jpg;2;0.94834965467453;0.9734901785850525
66;008bc8983.jpg;3;0.8264462947845459;0.9049773812294006
67;008bc8983.jpg;4;0.6787564754486084;0.8086419701576233
68;008bc8983.jpg;5;0.3227272629737854;0.4879724979400635
69;008bc8983.jpg;6;0.546012282371521;0.7063491940498352
70;008bc8983.jpg;7;0.8936651349067688;0.9438470602035522
71;008bc8983.jpg;8;0.8433734774589539;0.915032684803009
72;00c2c8539.jpg;0;0.8090575337409973;0.8944519758224487
73;00c2c8539.jpg;1;0.37244898080825806;0.5427509546279907
