;ImageId;part;iou;dice
0;000e6378b.jpg;0;2.7777777855675367e-09;2.7777777855675367e-09
1;00113a75c.jpg;0;0.8339898586273193;0.9094814658164978
2;00371aa92.jpg;0;0.46543779969215393;0.6352201104164124
3;004141855.jpg;0;0.28433430194854736;0.4427730441093445
4;004f97cfb.jpg;0;0.00048395656631328166;0.0009674449684098363
5;006da0c7b.jpg;0;9.99999993922529e-09;9.99999993922529e-09
6;007534159.jpg;0;0.7774630188941956;0.8748008012771606
7;008bc8983.jpg;0;2.9411765467557416e-08;2.9411765467557416e-08
8;00c2c8539.jpg;0;0.39416059851646423;0.5654450058937073
9;00c498ef4.jpg;0;5.26315768745178e-10;5.26315768745178e-10
10;00ef28664.jpg;0;0.7058823704719543;0.8275862336158752
11;00f89a059.jpg;0;0.3897058963775635;0.5608465671539307
12;01109440b.jpg;0;1.0309278763998009e-08;1.0309278763998009e-08
13;01530ba04.jpg;0;0.4892638027667999;0.657054603099823
14;015b2962a.jpg;0;0.8499498963356018;0.9188896417617798
15;015e56b00.jpg;0;0.799778163433075;0.8887519240379333
16;01920b170.jpg;0;0.7121211886405945;0.8318583965301514
17;01acf3a1a.jpg;0;0.835489809513092;0.9103726148605347
18;01bb07c7d.jpg;0;0.8526849150657654;0.9204856157302856
19;01de1273b.jpg;0;0.8345948457717896;0.9098410606384277
20;01e8037b5.jpg;0;0.5760869383811951;0.7310344576835632
21;0200612e9.jpg;0;0.8142699003219604;0.8976281881332397
22;0213b298f.jpg;0;1.0638298242326982e-08;1.0638298242326982e-08
23;0241f860a.jpg;0;0.12426036596298218;0.2210526317358017
24;0259de307.jpg;0;0.7748022079467773;0.8731138706207275
25;025baec78.jpg;0;0.088355652987957;0.1623654067516327
26;02766c52b.jpg;0;0.5367989540100098;0.6985936164855957
27;0296a13f9.jpg;0;0.7576070427894592;0.862089216709137
28;02a9756b9.jpg;0;0.6422222256660461;0.7821380496025085
29;02c025c7d.jpg;0;0.8842079639434814;0.9385460615158081
30;02e39612d.jpg;0;0.8960779905319214;0.9451910853385925
31;02fd831b5.jpg;0;0.7381219863891602;0.8493327498435974
32;035208d27.jpg;0;0.6507936716079712;0.7884615659713745
33;037642165.jpg;0;0.9471426606178284;0.9728538990020752
34;03c2a7431.jpg;0;0.8806818127632141;0.9365558624267578
35;0408af083.jpg;0;0.7587939500808716;0.8628571629524231
36;04143b1e1.jpg;0;4.545454679316663e-09;4.545454679316663e-09
37;041f1c8e3.jpg;0;0.6129032373428345;0.7599999904632568
38;04702fb27.jpg;0;0.9073569774627686;0.9514285922050476
39;049a04990.jpg;0;0.8264604806900024;0.9049859046936035
40;04b169253.jpg;0;0.8466295599937439;0.91694575548172
41;04cefef36.jpg;0;0.5828729271888733;0.7364746928215027
42;04eeb1c89.jpg;0;0.8217436075210571;0.9021506309509277
43;04f997497.jpg;0;0.9021576642990112;0.9485624432563782
44;050724be2.jpg;0;5.5735145665369856e-11;5.5735145665369856e-11
